audio_id,audio,gender,transcription
train_hindifullfemale_00497_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00497_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," lekina jo aisI bhUtahA vAstavikatA hai, ki hama isake hone ko nakArate haiM, aura isako nirmita karane meM, hamArI saMlagna zimmevArI ko bhI "
train_hindifullfemale_00498_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00498_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," tejAjI ke balidAna kI mUla kathA saMkShepa meM kahane kA maukA, A gayA hai "
train_hindifullfemale_00499_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00499_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," eka aitihAsika vyakti ke rUpa meM, tejAjI kA janma, bhAdrapada kI shukla pakShIya dashamI, tadAnusAra, unatIsa jana varI eka hazAra chauhattara ko, dhuliyA gotra ke, jATa parivAra meM huA thA "
train_hindifullfemale_00500_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00500_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," yahA.N, yaha bhI batA dU.N, ki tejAjI ke janma kI aMgrezI tithi, unatIsa jana varI, eka hazAra chauhattara ke anta meM, itihAsakAra mahodaya ne, svayaM apanI tarafa se, koShThakoM ke ghere meM, eka prashnavAchaka chihna bhI, aMkita kiyA hai "
train_hindifullfemale_00501_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00501_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," usameM varNita, unakI kathA, isa prakAra hai "
train_hindifullfemale_00502_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00502_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," jyeShTha mAsa meM hI, RRitu kI prathama varShA, ho chukI hai "
train_hindifullfemale_00503_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00503_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," bAteM, jo jIta leMgI Apake vaileMTAina kA dila "
train_hindifullfemale_00504_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00504_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," vaileMTAina De, kyA kareM, kyA na kareM "
train_hindifullfemale_00505_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00505_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female, tere gifTa ne merA dila jIta liyA 
train_hindifullfemale_00506_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00506_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," romeMTika kaॉmeDI se TUTegA, pyAra kA rishtA "
train_hindifullfemale_00507_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00507_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female, skUla meM sirfa dasa laMcha Tebalsa haiM 
train_hindifullfemale_00508_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00508_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," lekina, ise chalAne vAle vijetA ko, yaha lutfa sirfa Adhe ghaMTe taka uThAne dete haiM "
train_hindifullfemale_00509_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00509_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," re lAfAyate, pArka meM, sImeMTa kI eka shataraMgI meza para baiThA, blUta ke kisI pUrvaja vRRikSha kA, skecha banA rahA hai "
train_hindifullfemale_00510_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00510_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," usake pIChe, amerikI izarAyala, aura amerikI filistInI, eka dUsare se dasa fITa kI dUrI para, pradarshana kara rahe haiM "
train_hindifullfemale_00511_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00511_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," filistIna meM hiMsA, phira se phUTa pa.DI hai "
train_hindifullfemale_00512_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00512_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," pAkistAnI, visheSha taura para Tempala mAuMTa gaye, aura filistIniyoM se apanI pAka sImA ke ullaMghana kA virodha kiyA "
train_hindifullfemale_00513_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00513_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female, aThThAIsa filistInI aura chAra pAkistAnI mAre gaye haiM 
train_hindifullfemale_00514_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00514_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," ye shAkhAe.N, kisI surakShita mohalle kI galiyAM jaisI nahIM, khataranAka DaMDoM jaisI laga rahI hai "
train_hindifullfemale_00515_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00515_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," maiM nIle kAMTekTa leMsa nikAla detI hU.N, aura DAyarI meM noTa kara letI hU.N, ki DaॉkTara ko binA raMgoM vAle leMsa ke liye bolanA hai "
train_hindifullfemale_00516_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00516_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," mujhe besameMTa se usakI AvAza AtI rahatI hai, jaise koI bachchA, maithsa kI Tebalsa sIkhatA hai, aura bIcha meM bAra bAra bhUla jAtA hai "
train_hindifullfemale_00517_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00517_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," vaha bhI ghere meM usa biMdu ko bhUla chukA hai, jo ghere ko pUrNa karatA hai "
train_hindifullfemale_00518_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00518_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," jaba saMhAra ke deva shiva ne, trishUla aMdhaka ke pAra karake, use trishUla kI noMka pe bIMdha kara tAMDava kiyA, aisA nRRitya, jisakI laya AraMbha sI taraMgita, aura aMta sI bhayaMkara hotI hai "
train_hindifullfemale_00519_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00519_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," eka inTaravyU meM vo kahatI hai ki usane kampyUTara se kahA, ki aMka DhUMDha nikAle, aura usane nikAle, bAraha, sAta, unnIsa, ChabbIsa, paॉvara baॉla, ikkIsa "
train_hindifullfemale_00520_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00520_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," vAlTara beMjAmina ne likhA hai, hameshA se hI kalA kA eka sarvAdhika mahatvapUrNa prAkriya hai, eka aisI mAMga paidA karanA, jisakI pUrti, pUrI taraha hone kA samaya, abhI na AyA ho "
train_hindifullfemale_00521_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00521_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," zAhira hai, beMjAmina aura breMtA, kalA ke lie kalA jaisI dhAraNA, yA AMdolana se upayukta kathanoM dvArA, alagAte hue dikhAI pa.Date haiM "
train_hindifullfemale_00522_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00522_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," echa shAradA prasAda, pradhAnamaMtrI ke sUchanA salAhakAra ne, pradhAnamaMtrI ko eka noTa bhejA hai, ki amRRita nAhaTA kI filma, kissA kursI kA, sarAsara unake aura sarakAra ke virUddha hai "
train_hindifullfemale_00523_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00523_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," pradhAnamaMtrI para, ba.DA painA aura tIvra vyaMgya, isa filma meM kiyA gayA hai "
train_hindifullfemale_00524_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00524_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," Aja, ela ke sheShana, pradhAnamaMtrI ke nijI sachiva ne yaha kAryakrama banAyA, ki hama chAra loga, chupachApa kissA kursI kA dekheM "
train_hindifullfemale_00525_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00525_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female, kalA mAnava jAti kI mAtRRibhAShA hai 
train_hindifullfemale_00526_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00526_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," vyakti, apane bhItara kI anubhUti, saMvedanA ko, kalA meM pUrNa sRRijita karatA hai, aura kalA se vaha apanI saMvedanA anubhUti ko, pagAtA bhI hai "
train_hindifullfemale_00527_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00527_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," arnesTa fishara ko, eka bAra phira isa saMdarbha meM yAda karanA hogA, ki kalA hI manuShya ko vikhaMDita avasthA se Upara uThAkara, pUrNatA kI avasthA meM lA sakatI hai "
train_hindifullfemale_00528_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00528_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," samAja ke lie kalAkAra sabase ba.DA jAdUgara hai, aura samAja ko, isa saba ko yaha mAMgane kA adhikAra hai, ki kalAkAra apane sAmAjika kAma ke prati, sacheta ho "
train_hindifullfemale_00529_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00529_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," kalA manuShya ko aura aMtataH samAja ko, pUrNatA pradAna karatI hai "
train_hindifullfemale_00530_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00530_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female, hiMsA kI hara hAlata meM niMdA kI jAnI chAhie 
train_hindifullfemale_00531_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00531_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," patrakAra aura samAchAra patra, aisI jana afavAhoM, yA gappoM, yA pramANika samAchAroM ko bhI prasArita nahIM karegeM, jinase kisI kA nijI jIvana prabhAvita hotA hai "
train_hindifullfemale_00532_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00532_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," asala meM eka rachanAkAra kalAkAra ke lie, isa bAta se koI farka nahIM pa.DatA ki sattA meM kauna baiThA hai "
train_hindifullfemale_00533_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00533_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female, fraMTiyara ke saMpAdaka samara sena ko dhamakI dI gaI 
train_hindifullfemale_00534_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00534_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," ApAtakAla ke daurAna yaha silasilA, kabhI thamatA huA dikhalAI nahIM pa.DatA hai "
train_hindifullfemale_00535_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00535_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," shrImatI iMdirA gAMdhI ke purAne mitra kuladIpa naiyara, jinakI mitratA, isa hada taka thI ki jaba shrImatI gAMdhI ne, apane laMbe bAloM ko ChoTA karavAyA, taba unhoMne kuladIpa naiyara se savAla kiyA thA, ki aba maiM kaisI dikha rahI hU.N "
train_hindifullfemale_00536_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00536_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," usameM kuladIpa naiyara ne likhA hai, ki chaubIsa julAI ko subaha chAra baje, jaba pulisa ne mere ghara kA daravAzA khaTakhaTAyA, taba maiM hairata meM pa.Da gayA "
train_hindifullfemale_00537_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00537_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," isa ghoShaNA ke do dina ke bAda, mere AhRRivAna para dillI ke presa klaba para, eka sau pA.Ncha patrakAroM ne, ekatra hokara, presa para lagAe gae pratibaMdhoM kA purazora virodha kiyA "
train_hindifullfemale_00538_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00538_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," asala meM kisI bhI rAShTra rAjya meM presa para pratibaMdha lagAe jAne ke kAraNa, yaha hotA hai, ki Ama janatA ke pAsa, sattA dvArA uThAe gae sattApoShI kadama kI jAnakArI, vichAra taMtra kA hissA hai "
train_hindifullfemale_00539_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00539_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," akhabAroM aura patrikAoM ke sAtha, isa taraha kA laMbA khela, ApAtakAla ke daurAna chalatA rahA "
train_hindifullfemale_00540_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00540_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," sabase pahale ajIba lagane vAlI bAta ye hai, ki patra patrikAoM kI svataMtratA ko, vyavasAya kI svataMtratA meM shAmila kiyA gayA hai "
train_hindifullfemale_00541_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00541_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," para kuCha bhI ho, hama vaktA ke vichAra ko nahIM ThukarA sakate "
train_hindifullfemale_00542_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00542_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female, rembraॉ ne maiDonA ko nIdaralaiMDa kI kisAna mahinA ke rUpa meM chitrita kiyA thA 
train_hindifullfemale_00543_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00543_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," hamArA vakta svataMtratA ko kyoM aise rUpa meM vyakta nahIM karatA jo use priya, aura bodhagamya hai "
train_hindifullfemale_00544_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00544_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," AMkhe mUMdakara, muMha para paTTI bAMdhakara, isa taraha kAryarata the, mAno AsapAsa jo ho rahA hai, vo saba naॉrmala hai "
train_hindifullfemale_00545_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00545_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," yadi Aja hama ina patrikAoM ke tatkAlIna aMkoM ko ulaTa palaTa kara dekheM, to shAyada hI anumAna lagA pAeM, ki hama una dinoM kaise saMkaTa kI gha.DI se guzara rahe the "
train_hindifullfemale_00546_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00546_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," AtaMkavAda ke nAma para nyUza chainaloM meM jo kuCha bhI dikhAyA jA rahA hai, use kAfI hada taka, khabaroM ke badalane kA eka paiTarna bhara mAnA jA sakatA hai "
train_hindifullfemale_00547_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullfemale_00547_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",female," lekina eka sthiti ye bhI hai, ki rozamarrA ke taura para, AtaMkavAda kI khIMchI gayI Chavi, hameM kisI bhI hada taka AtaMkita nahIM karatI, bechaina nahIM karatI "
